,drate,cpi_pdiff2,bmon_gdp_rdiff2,stock_pdiff2,cons_pdiff2,pdebt_gdp_rdiff2,inv_gdp_rdiff2,tloan_gdp_rdiff2,tdbtserv_gdp_rdiff2,global_loan,global_drate,crisis,crisis_id,year,iso
768,-0.40891666666666726,0.04433556535467398,0.067258694299691,0.30461554624508236,0.028806584362139898,0.02124999999999999,0.0005487386806281858,0.08956565199627031,-0.0014670971253966936,0.08695649713160969,0.670043976964618,1,48,2006,GBR
769,2.5515999999999996,0.07418179446080408,-0.000733414336677729,-0.14213476239803158,0.0012406613553979096,0.08888000000000007,0.0018393446757807852,-0.09002774960249249,-0.016805436851913446,-0.00678614903214763,2.4359791515833455,0,2402,2012,GBR
770,2.8891999999999998,0.05465579640653395,0.015340029266529553,-6.992602597438736,0.029804278222285818,0.041810000000000236,0.003452462736560191,-0.08367120717987953,-0.008980239893491986,-0.01764917863148297,2.1951500766717995,0,1902,2013,GBR
771,2.7186,0.040633027467222416,-0.006475367548896882,-0.9015752373870375,0.03567388900134305,0.029000000000000026,0.009141476334900256,-0.07925975363879811,-0.00024251863883229668,-0.01734274858255036,1.726158847878937,0,2100,2014,GBR
772,1.9687000000000001,0.015017166463522358,0.0038586898437661388,-0.9464479839787738,0.03819925162123994,0.025639999999999885,0.008195442715066281,-0.04211295550447958,-0.008062724455721083,-0.009564153675533787,1.1021440453541782,0,871,2015,GBR
773,1.5860999999999998,0.0070003001200509285,0.033905971959255155,11.890787051594119,0.04875535429819533,0.007139999999999924,0.004594103975692793,-0.013957012156103898,-0.010600811722837302,-0.004235976730527967,1.0517701242534039,0,122,2016,GBR
774,1.5337,0.03377477102102677,0.03585093691214525,11.792502156492013,0.030815600365426743,-0.0040600000000000636,0.007335351889190572,-0.020180579463423665,-0.005391045693492158,-0.011256793402852558,1.2984278886385947,0,1740,2017,GBR
775,1.2363,0.052674999999999805,-0.0008776778280897846,-1.6197274450958452,0.012670746769477104,-0.009999999999999898,0.00160796544949951,-0.006024327864966872,-0.0007058030253667257,-0.030399350752274852,1.221020242888342,0,1145,2018,GBR
776,1.3085,0.04344999999999999,-0.007879019661066078,0.30632551656035867,0.013500060644969336,-0.010709999999999886,-0.0030014664787437473,0.0001742041612761147,-0.004317435701511885,-0.016416118946246772,0.5342641767996599,0,1308,2019,GBR
777,0.7393,0.02716199999999991,0.19252541678791568,-0.011518285558207997,-0.10955197839986719,0.18694999999999984,-0.006673229971659145,0.06710320817587623,-0.008791838978947994,0.07797813191226802,0.4017506392664852,0,729,2020,GBR
778,1.04765,0.0022862876016620515,0.030713386570787538,0.45661288786239385,0.04186489058039955,-0.04661414330430369,-0.000540906771977559,0.02381718047557485,0.0006459213321616218,0.03722997462582015,0.35616795372888893,1,50,1885,ITA
779,0.36665800000000015,0.020979717493661676,0.007929619593072479,0.016147593517968017,0.0009469696969697239,-0.12694735661406087,0.0007101595066172639,0.03287346509278366,0.001328348121650811,0.02977304041624113,0.2560299573822223,1,50,1886,ITA
780,1.8278249999999998,-0.01180344267077904,0.03446790072438599,-0.2192191992303304,-0.023963133640553025,0.1092428346086316,-0.013052461563427487,-0.0050915330893248345,0.00016996518499001745,0.019144311591877763,0.5377857007622222,1,51,1892,ITA
781,1.3233999999999995,0.004505627660179368,0.014331376959205555,-10.989796125888201,-0.005633802816901401,0.0023359429240108476,0.010840718754979412,-0.007382405277880255,-0.0012209235392674073,0.008075640165582277,0.09181334632888903,0,823,1898,ITA
782,-0.128425,-0.009027217565150347,0.01895371711675592,11.298912022918634,0.017224880382775254,-0.05163399702712512,0.012862749564956963,-0.004082996161835883,-0.00024328943220762976,0.02276957151177205,-0.6822553593022221,0,1705,1899,ITA
783,0.5511079999999993,-0.011213545091515509,0.013339301717296415,-0.7553626294110252,0.041548630783758256,-0.0673555107609558,0.0163671228945389,0.004332380294585297,0.000616702021215762,0.020643027168525514,-0.7258260935488889,0,2383,1900,ITA
784,0.8888420000000004,0.005693959624650136,0.006386024125513645,-0.8241272564511068,0.05362182502351831,-0.05722036556649979,0.021615764549563557,0.010594056037751293,0.0005484279747699147,0.01898453295854866,-0.40173958365333345,0,2239,1901,ITA
785,0.18786700000000067,-0.00566815527310216,0.018605023118023423,-1.3423799690435367,0.01903898458748876,-0.040516903646985236,0.016464321494386702,0.01544585245175395,7.366161311283051e-05,0.02508627643978554,-0.16864617777777768,0,1127,1902,ITA
786,0.8057750000000006,0.022651287194918046,0.021470742505523333,3.150754076455126,0.024107142857142883,-0.0473764100086399,0.0014031585447269457,0.017384118744736138,0.000679907662289236,0.016827882124792654,-0.25353446240222216,0,219,1903,ITA
787,1.5087919999999997,0.042188766493482355,0.03699804069372892,-7.926828825069568,0.021352313167259718,-0.04161795692893444,0.013123028993713565,0.024746021232529003,0.0015896298356543569,0.03960649818158397,-0.11702720000000005,0,2417,1904,ITA
788,-0.12519999999999953,0.013288021852752019,0.04800006046520722,-0.18341407050179115,0.013949433304272008,-0.040573914729795324,0.05021969012234939,0.03164609106276775,0.00168392487963895,0.04017397645300351,-0.48159054042444444,1,52,1905,ITA
789,-0.07479999999999976,0.01969434244526047,-0.011766916506211755,-0.5096830663181071,0.03571428571428581,-0.11768270219124444,0.0542027486842675,0.018060033794855407,0.0009802806085546616,0.01719281698284815,-1.0188090615822223,1,52,1906,ITA
790,-2.6099999999999994,0.21177346211098413,-0.05987057238808424,-1.5030134488715934,0.051420838971583116,-0.5613613713375036,-0.009074010905291696,-0.010793168812859133,0.0010867522818047912,0.03959934849392193,-0.026234920634920597,0,1376,1926,ITA
791,-1.2299999999999995,-0.013778892206585236,0.10351330479716492,-7.418695598725235,0.025607353906762942,-0.03801400447373493,0.009053476886746015,0.08059296916021585,0.008000789737981356,0.0515962334671784,0.2832312312312311,0,2174,1927,ITA
792,0.7300000000000004,-0.15269991602583433,0.10236975075982946,-1.6039804126489492,0.019305019305019266,0.09052989599644201,0.005541445392292205,0.0915776861824582,0.006732942382135745,0.02514116186997581,0.049425641025640905,1,54,1928,ITA
793,-0.1900000000000004,-0.05842481911839803,0.011225845985907923,-1.3427144863429115,0.028809218950064164,-0.047547828911774226,0.002226751287258799,0.025354610918256915,0.0016838120669975566,0.019764162954560786,-0.4671286549707602,1,54,1929,ITA
794,-0.5049999999999999,1.3244299381873539,-0.376865632832839,0.057211935375304,0.030154849225753955,-0.46003808882379715,0.14250338293052636,-0.022941243549533336,-0.004904018264773377,-0.029546613718586183,1.3316265369166145,0,199,1946,ITA
795,-0.1930000000000005,0.9126279458027948,-0.2844272472730085,-0.4362873994071569,0.35899731423455683,-0.41468239811916985,0.06002557231148166,-0.008258857498479266,-0.002307148359414227,-0.0006062011368759217,1.2741417456844153,0,1193,1947,ITA
796,1.2999999999999998,0.7159051377443735,-0.04082004695825814,-0.8283007316860092,0.30617088607594933,-0.10923951240711366,-0.03559627480500402,0.011974243518910133,0.0041350316291353705,-0.0013427243998900928,1.7585527545459663,0,374,1948,ITA
797,0.79,0.06617601818837038,0.11646668164794022,-1.3845921007997224,0.121870882740448,0.06140660832041597,0.027469585793384987,0.05206121131500238,0.004332634316541889,0.013354002776932378,1.706069320493172,0,749,1949,ITA
798,1.0200000000000005,0.0,0.06800240282252251,-0.6438875567888166,0.05754088431253779,0.02486291954831732,0.032968444230548455,0.06383528576854652,0.0023778649777194075,0.019262355509629462,1.8086549257508697,0,1755,1950,ITA
